page,text
375,FT. LAUDERDALE COUNTY JUVENILE PROBATION BROWARD FLOO6013G GULF BREEZE MUNICIPAL COURT SANTA ROSA ——_FL0670214
375,DEPARTMENT GULFPORT CITY ATTORNEY'S OFFICE PINELLAS FLO52051A
375,"FT, LAUDERDALE COUNTY JUVENILE COURT BROWARD FLOOGO33U GULFPORT MUNICIPAL COURT PINELLAS FLOS2051J"
375,FT. LAUDERDALE COUNTY MEDICAL BROWARD FLO601384 HAINES CITY CITY ATTORNEY'S OFFICE POLK FLOS3081A
375,EXAMINER’SOFFICE HAINES CITY DAVENPORT MUNICIPAL COURT POLK FLO53031J
375,FT. LAUDERDALE COUNTY SMALL CLAIMS COURT SROWARD FLO06043J HAINES CITY MUNICIPAL COURT POLK FLOS3081J
375,"FT. LAUDERDALE COUNTY SOLICITOR’S OFFICE = BROWARD FLO06013A HALLANDALE CITY ATTORNEY'S OFFICE BROWARD FLO0604 1,"
375,FT. LAUDERDALE COUNTY STOCKADE BROWARD FLOO6013C HALLANDALE MUNICIPAL COURT BROWARD FLO06041J
375,FT. LAUDERDALE MUNICIPAL COURT BROWARD FLOO6031J HAVANA MAYOR'S COURT GADSDEN FLO2002 14
375,FT. LAUDERDALE PAROLE AND PROBATION BROWARD FLO06205G HAWTHORNE CITY ATTORNEY'S OFFICE ALACHUA FLOOIOS1A
375,DISTRICT 18 HAWTHORNE MUNICIPAL COURT ALACHUA FLOO10S1J
375,|] FT. LAUDERDALE 17TH CIRCUIT COURT BROWARD FLOO6O15J HIALIAH CITY PROSECUTOR'S OFFICE DADE FLO13061A
375,FT. LAUNDERDALE MUNICIPAL COURT BROWARD FL006071J HIALIAH MUNICIPAL COURT DADE FLO12051J
375,FT. MEADE CITY ATTORNEY'S OFFICE POLK FLOSS061A HIGH SPRINGS CITY ATTORNEY'S OFFICE ALACHUA FLOO1041A
375,"2-41 ,"
375,3-77
376,CRIMINAL JUSTICE AGENCIES FLORIDA
376,ADDRESS AGENCY COUNTY OR! ADDRESS AGENCY COUNTY ORI @
376,HIGH SPRINGS MUNICIPAL COURT ALACHUA FLOO1041J JACKSONVILLE STATE ATTORNEY'S OFFICE DUVAL FLO16015A
376,HILLIARD MAYOR'S COURT NASSAU FLO45021J JACKSONVILLE STATE ATTORNEY'S OFFICE JACKSON FLO32015A
376,HILLIARD TOWN ATTORNEY'S OFFICE NASSAU FLO45021A JACKSONVILLE U. S. ATTORNEY DUVAL FLO16017A
376,HILLSBORO BEACH CITY ATTORNEY'S OFFICE BROWARD FLOOGOS1A JACKSONVILLE U. §. DISTRICT COURT DUVAL FLOI6017J
376,HILLSBORO BEACH MUNICIPAL COURT BROWARD FLOO6051J JACKSONVILLE U. S. MAGISTRATE DUVAL FLO16027J
376,HOLLY HILL CITY ATTORNEY’S OFFICE VOLUSIA FLOG4041A JACKSONVILLE U. S. PROBATION OFFICE DUVAL FL016017G
376,HOLLY HILL MUNICIPAL COURT VOLUSIA FLOG4041J JACKSONVILLE YOUTH DEVELOPMENT CENTER DUVAL FLO16051C
376,HOLLY HILLS CEDAR HOUSE “VOLUSIA FL064025C FOR GIRLS
376,HOLLYWOOD CITY ATTORNEY'S OFFICE BROWARD FLOOGOB1A JACKSONVILLE 4TH CIRCUIT COURT DUVAL FLO16015J
376,HOLLYWOOD CITY PROSECUTOR'S OFFICE BROWARD FLOO6061A JACKSONVILLE 4TH CIRCUIT COURT JACKSON FLO32015J
376,HOLLYWOOD MIRAMAR MUNICIPAL COURT BROWARD FLoogO81J JACKSONVILLE BEACH CITY ATTORNEY'S OFFICE DUVAL FLO16031A
376,HOLLYWOOD MUNICIPAL COURT BROWARD FLOOBO61J JACKSONVILLE BEACH MUNICIPAL COURT DUVAL FLO16091J
376,HOLMES BEACH MAYOR'S COURT MANATEE FLOA1041J JASPER CITY ATTORNEY'S OFFICE HAMILTON FLO24011A
376,HOMESTEAD CITY ATTORNEY'S OFFICE DADE FLO13071A JASPER COUNTY JUDGE'S COURT HAMILTON FLO24013J
376,HOMESTEAD JUSTICE OF THE PEACE DADE FLO139103J JASPER COUNTY JUVENILE PROBATION HAMILTON FL024013G
376,HOMESTEAD MUNICIPAL COURT DADE FLO19061J DEPARTMENT
376,IMMOKALEE COUNTY CRIMINAL COURT COLLIER FLO11043J JASPER COUNTY PRISON HAMILTON FLO24013C
376,IMMOKALEE COUNTY STOCKADE COLLIER FL0110136 JASPER COUNTY SMALL CLAIMS COURT HAMILTON FLO24020J
376,INDIALANTIC CITY ATTORNEY'S OFFICE BREVARD FLOO5O71A JASPER COUNTY SOLICITOR’S OFFICE = HAMILTON FLO24013A
376,INDIALANTIC MUNICIPAL COURT BREVARD FLO0S091J JASPER MUNICIPAL COURT HAMILTON FLO24011J
376,INDIAN HARBOUR CITY ATTORNEY'S OFFICE BREVARD FLOOS1O1A JUPITER TOWN ATTORNEY'S OFFICE = PALM BEACH =——FLOSO061A
376,INDIAN HARBOUR MUNICIPAL COURT BREVARD FLOOS111J KENNETH CITY TOWN ATTORNEY'S OFFICE ——_—PINELLAS FLOB2181A
376,INDIAN ROCK BEACH CITY ATTORNEY'S OFFICE PINELLAS FLO52061A KEY WEST CITY PROSECUTOR'S OFFICE MONROE FLO44O11A
376,INDIAN ROCK BEACH MUNICIPAL COURT PINELLAS FLOS2061J KEY WEST COUNTY ATTORNEY'S OFFICE. MONROE FLO44013A
376,INVERNESS CITY ATTORNEY'S OFFICE CITRUS FLOO9021A KEY WEST COUNTY CRIMINAL COURT MONROE FL044013J
376,INVERNESS COUNTY JUDGES COURT CITRUS 10090334 KEY WEST COUNTY DETENTION HOME MONROE FL044023C
376,INVERNESS COUNTY JUVENILE PROBATION CITRUS FL009013G KEY WEST COUNTY JAIL MONROE FLO44013¢ ©
376,DEPARTMENT KEY WEST COUNTY JUDGE'S COURT MONROE FL044033)
376,INVERNESS COUNTY SMALL CLAIMS COURT CITRUS FLOOS013J KEY WEST COUNTY JUVENILE COURT MONROE FLO44043)
376,INVERNESS MUNICIPAL COURT CITRUS FLO09021J KEY WEST COUNTY SMALL CLAIMS COURT MONROE FLO44023)
376,INVERNESS PAROLE AND PROBATION CITRUS FLO092056 KEY WEST COUNTY SOLICITOR’S OFFICE MONROE FLO44023A
376,DISTRICT 42 KEY WEST JUSTICE COURT DISTRICT 2 MONROE FLO44063J
376,INVERNESS STATE ATTORNEY'S BRANCH CITRUS FLOO9115A KEY WEST JUSTICE COURT DISTRICT 1 MONROE FLO44053u
376,OFFICE KEY WEST MUNICIPAL COURT MONROE FLO44011J
376,JACKSONVILLE CHILD CARE FACILITIES DUVAL FLO16041C KEY WEST PAROLE ANO PROBATION MONROE FLO44205G
376,JACKSONVILLE CHILD SERVICE DEPARTMENT — DUVAL FLO16021G DISTRICT 26
376,JACKSONVILLE CHILD SERVICE'S DUVAL FLO16053C KEY WEST PROBATION DEPARTMENT MONROE FLO44019G
376,DETENTIONDEPARTMENT COUNTY JUVENILE COURT
376,JACKSONVILLE CITY PRISON FARM DUVAL FLO16021C KEY WEST U. S. DISTRICT COURT MONROE FLO44017J
376,JACKSONVILLE COUNTY CORONER'S OFFICE DUVAL FLO16013M KEY WEST U. S. MAGISTRATE MONROE FLO440274
376,JACKSONVILLE COUNTY CRIMINAL COURT OF — DUVAL FLO16041J KEY WEST 16TH CIRCUIT COURT MONROE FLO44015J
376,RECORDS KISSIMMEE CITY PROSECUTOR'S OFFICE OSCEOLA FLO49011A
376,JACKSONVILLE COUNTY JAIL DUVAL FLO16011C KISSIMMEE COUNTY COURT OSCEOLA FLO49013J
376,JACKSONVILLE COUNTY JUDGE'S COURT DUVAL FLO16081J KISSIMMEE COUNTY JUDGE'S COURT OSCEOLA FLO490234
376,JACKSONVILLE COUNTY PRISON FARM DUVAL FLO16031C KISSIMMEE COUNTY JUVENILE PROBATION OSCEOLA FL049013G
376,JACKSONVILLE DEPARTMENT OF AFTERCARE JACKSON FL032015G DEPARTMENT
376,JACKSONVILLE JUSTICE OF THE PEACE DUVAL FLO16061J KISSIMMEE COUNTY MEDICAL OSCEOLA FLO49013M
376,COURTS EXAMINER’SOFFICE
376,JACKSONVILLE JUVENILE COURT DUVAL FLO16051J KISSIMMEE COUNTY PROSECUTOR'S OFFICE OSCEOLA FLO49013A
376,JACKSONVILLE MUNICIPAL COURT DUVAL FLO16031J KISSIMMEE COUNTY SMALL CLAIMS COURT OSCEOLA FLO49043J
376,JACKSONVILLE PARENTAL BOYS HOME DUVAL FLO16061C KISSIMMEE MUNICIPAL COURT OSCEOLA FLO4Q011J
376,JACKSONVILLE PAROLE AND PROBATION AREA DUVAL FLO16105G KISSIMMEE MUNICIPAL COURT OSCEOLA FLO4g021u
376,JACKSONVILLE PAROLE AND PROBATION DUVAL FLO16205G KISSIMMEE PAROLE AND PROBATION OSCEOLA FLO49205G
376,DISTRICT 04 DISTRICT 39
376,JACKSONVILLE PROB & PAROL COMMISSION- — DUVAL FLO16015G KISSIMMEE STATE ATTORNEY'S BRANCH OSCEOLA FLO49105A
376,FIELD OFF OFFICE
376,JACKSONVILLE PROBATION DEPARTMENT DUVAL FLO16011G LA BELLE STATE ATTORNEY'S BRANCH HENDRY FLO26105A ©
376,MUNICIPAL COURT OFFICE
376,JACKSONVILLE SMALL CLAIMS COURT DUVAL FLO6O71J LABELLE CITY ATTORNEY'S OFFICE HENDRY FLOZ6021A
376,2-42 .
376,3-77
377,CRIMINAL JUSTICE AGENCIES FLORIDA
377,S ADDRESS AGENCY COUNTY ORI ADDRESS AGENCY COUNTY ORI
377,LABELLE COUNTY ATTORNEY'S OFFICE HENDRY FLO26023A LIGHT HOUSE POINT CITY PROSECUTOR'S OFFICE 8ROWARD FLOOB131A
377,LABELLE COUNTY JUDGE'S COURT HENDRY FLO26023J LIGHT HOUSE POINT MUNICIPAL COURT BROWARD FLOO6151J
377,LABELLE COUNTY JUVENILE PROBATION HENDRY FL026019G LIVE OAK CITY ATTORNEY'S OFFICE SUWANNEE FLOG1011A
377,DEPARTMENT LIVE OAK COUNTY JUDGE’S COURT SUWANNEE FL061033J
377,LABELLE PAROLE AND PROBATION HENDRY FLO262056 LIVE OAK COUNTY SMALL CLAIMS COURT SUWANNEE FLO61013J
377,DISTRICT 35 LIVE OAK MUNICIPAL COURT SUWANNEE FLO61011J
377,LAKE ALFRED CITY ATTORNEY'S OFFICE POLK FLOBZOS1A LIVE OAK PAROLE AND PROBATION SUWANNEE _—FLO61205G
377,LAKE ALFRED MUNICIPAL COURT POLK FLO530910 DISTRICT 02
377,LAKE BUTLER CITY PROSECUTOR'S OFFICE UNION FLO63011A LIVE CAK U. S. DISTRICT COURT SUWANNEE FLOBIO17u
377,LAKE BUTLER COUNTY ATTORNEY'S OFFICE = UNION FLO63023A LONGBOAT KEY CITY ATTORNEY'S OFFICE MANATEE FLOS1051A
377,LAKE BUTLER COUNTY JUDGE'S COURT UNION FLO630134 LONGBOAT KEY MUNICIPAL COURT MANATEE FLO41051J
377,LAKE BUTLER COUNTY JUVENILE PROBATION UNION FL063013G LONGWOOD CITY ATTORNEY'S OFFICE SEMINOLE FLO5903 1A
377,DEPARTMENT LONGWOOD MUNICIPAL COURT SEMINOLE FL059031J
377,LAKE BUTLER COUNTY PROSECUTOR'S OFFICE UNION FLO63013A LOWELL STATE CORRECTIONAL MARION £1042015C
377,LAKE BUTLER COUNTY SMALL CLAIMS COURT UNION FL063023) INSTITUTE
377,LAKE BUTLER RECEPTION AND MEDICAL UNION FLO63025C LOXAHATCHEE COUNTY STOCKADE PALM BEACH —-FL050013C
377,CENTER LYNN HAVEN CITY ATTORNEY'S OFFICE BAY FLOOSO1 1A
377,LAKE CITY CITY ATTORNEY'S OFFICE COLUMBIA FLO120114 LYNN HAVEN MUNICIPAL COURT BAY F1003064J
377,LAKE CITY COUNTY DETENTION CENTER COLUMBIA FLO120130 MACCLENNY COUNTY JUDGE'S COURT BAKER 10020134
377,LAKE CITY COUNTY JUDGE'S COURT COLUMBIA FL0120234 MACCLENNY COUNTY JUVENILE PROBATION BAKER FL002013G
377,LAKE CITY COUNTY JUVENILE PROBATION COLUMBIA FL012013G DEPARTMENT
377,DEPARTMENT MACCLENNY COUNTY PROSECUTOR'S OFFICE BAKER FL00201 3A
377,LAKE CITY COUNTY SMALL CLAIMS COURT COLUMBIA FLO12033J MACCLENNY COUNTY SMALL CLAIMS COURT BAKER FL0020334
377,LAKE CITY COUNTY SOLICITOR'S OFFICE — COLUMBIA FLOI2013A MADEIRA BEACH CITY ATTORNEY’S OFFICE PINELLAS FLOS2081A
377,LAKE CITY MUNICIPAL COURT COLUMBIA FLOI2011J MADEIRA BEACH MUNICIPAL COURT PINELLAS FLO520814
377,LAKE CITY PAROLE AND PROBATION COLUMBIA FLO12205G MADISON CITY ATTORNEY'S OFFICE MADISON FLO40021A
377,DISTRICT 09 MADISON COUNTY COURT MADISON FL040013J
377,LAKE CITY STATE ATTORNEYS BRANCH COLUMBIA FLO121054 MADISON COUNTY JUDGE'S COURT MADISON eLodo02a4
377,UKE CITY STATE ATTORNEY'S OFFICE COLUMBIA FLOtB015A MADISON COUNTY PROSECUTOR'S OFFICE MADISON FLO40013A
377,LAKE CITY 3RD CIRCUIT COURT COLUMBIA FLO12015J i oon WONGPAL coger COURT ioISoN tno
377,LAKE HELEN CITY ATTORNEY'S OFFICE VOLUSIA FLOG4051A
377,LAKE HELEN MUNICIPAL COURT VOLUSIA FLO64051 MADISON ener MADISON FLOA0205G
377,LAKE PARK MUNICIPAL COURT PALM BEACH = -FLOSOO71J MAITLAND CITY PROSECUTOR'S OFFICE ORANGE FLO4804 1A
377,LAKE PLACID CITY ATTORNEY'S OFFICE HIGHLANDS FLOZB021A MAITLAND MUNICIPAL COURT ORANGE F10480444
377,LAKE WALES CITY ATTORNEY'S OFFICE POLK FLOBSTT1A MARATHON JUSTICE COURT DISTRICT 3. MONROE FLOa4073J
377,LAKE WALES MUNICIPAL COURT POLK FLOBST 1 MARATHON STATE ATTORNEY'S BRANCH MONROE FLOM4105A
377,LAKE WORTH CITY PROSECUTOR'S OFFICE PALM BEACH —-FLOSOO31A OFFICE
377,LAKE WORTH MUNICIPAL COURT PALM BEACH = FLOS0081J MARATHON STATE ATTORNEY'S OFFICE © MONROE FLO4015A
377,LAKELAND CITY PROSECUTOR'S OFFICE POLK FLOS3 101A MARGATE CITY ATTORNEY'S OFFICE BROWARD FLOO6141A
377,LAKELAND CITY PROSECUTOR'S OFFICE POLK FLO53121A MARGATE MUNICIPAL COURT BROWARD FLO06161J
377,LAKELAND COUNTY MEDICAL POLK FLO53013M MARIANNA ARTHUR G. DOZIER SCHOOL JACKSON FLO3201 5C
377,EXAMINER’ SOFFICE FOR BOYS
377,LAKELAND JUSTICE COURT DISTRICT 5 POLK FLOS3093J MARIANNA CITY ATTORNEY'S OFFICE JACKSON FLO3203 1A
377,LAKELAND MUNICIPAL COURT POLK FLOS31014 MARIANNA COUNTY ATTORNEY'S OFFICE JACKSON FLO92013A
377,LAKELAND PAROLE AND PROBATION DIST6 POLK FLO53315G MARIANNA COUNTY JUDGE'S COURT JACKSON FLO32013J
377,SUB-OFFICE MARIANNA COUNTY PRISON CAMP JACKSON FLO32013C
377,LAKELAND een COURT OF POLK FLOS015J MARIANNA COUNTY SMALL CLAIMS COURT JACKSON FLO32033N
377,LANTANA CITY ATTORNEY'S OFFICE PALM BEACH —-FLOSOU8TA MARIANNA MUNICIPAL COURT JACKSON FLO3203 1
377,LANTANA MUNICIPAL COURT PALM BEACH —-FLOS0091J MARIANNA anion ON JACKSON FLO32205G
377,LARGO CITY ATTORNEY'S OFFICE PINELLAS . —FLOS2071A MARIANNA PROBATION DEPARTMENT JACKSON FL032013G
377,LARGO MUNICIPAL COURT PINELLAS FLO5207 1 JUVENILE JUDGE'S COURT
377,"LAUDERDALE LAKES CITY ATTORNEY'S OFFICE BROWARD FLOOG201A4 MARIANNA STATE ATTORNEY'S BRANCH JACKSON FLO32105A,"
377,LAUDERDALE LAKES MUNICIPAL COURT BROWARD FLOOG221J OFFICE
377,LAUDERHILL MUNICIPAL COURT BROWARD FLOO6141¥ MARIANNA U. S. DISTRICT COURT JACKSON FLO3201 74
377,LEESBURG CITY ATTORNEY'S OFFICE LAKE FLO3S051A MARIANNA U. S. MAGISTRATE JACKSON FL0320274
377,LEESBURG MUNICIPAL COURT LAKE FLO35051J MARY ESTHER CITY ATTORNEY'S OFFICE OKALOOSA FLO4603 1A
377,LEESBURG STATE ATTORNEY'S OFFICE LAKE FLO35015A MARY ESTHER MUNICIPAL COURT OKALOOSA FLO4603 1
377,. 2-43
377,3-77
378,CRIMINAL JUSTICE AGENCIES FLORIDA
378,ADDRESS AGENCY COUNTY ORI ADDRESS AGENCY COUNTY ORI @
378,MAYO COUNTY JUDGE'S COURT LAFAYETTE FLO34023J MIAMI 3RD DISTRICT COURT OF DADE FLO13015J
378,MAYO COUNTY SMALL CLAIMS COURT LAFAYETTE FLO34033J APPEAL
378,MAYO COUNTY SOLICITOR'S OFFICE LAFAYETTE FLO34013A MIAMI BEACH CITY PROSECUTOR'S OFFICE DADE FLO13091A
378,MELBOURNE CITY PROSECUTOR'S OFFICE BREVARD FLO05031A MIAMI BEACH AUSTICE OF THE PEACE DADE FLO13113J
378,MELBOURNE MUNICIPAL COURT BREVARD FL005031J MIAMI BEACH MUNICIPAL COURT DADE FLO13081J
378,MELBOURNE PAROLE AND PROBATION BREVARD FL005315G MIAMI BEACH STATE ATTORNEY'S BRANCH DADE FLO13135A
378,DISTRICT 20 SUB-OFFICE OFFICE
378,MELBOURNE STATE ATTORNEY'S BRANCH BREVARD FLOOS115A MIAMI SHORES MUNICIPAL COURT DADE FLO13091
378,OFFICE MIAMI SPRINGS CITY ATTORNEY'S OFFICE DADE FLOISIN1A
378,MELBOURNE STATE ATTORNEY'S OFFICE BREVARD FLOO5025A MIAMI SPRINGS MUNICIPAL COURT DADE FLOI31010
378,MELBOURNE BEACH CITY ATTORNEY'S OFFICE BREVARD FLOO5O41A MIAMI SPRINGS PAROLE OFFICE DADE FLO13011G
378,MELBOURNE BEACH MUNICIPAL COURT BREVARD FL005041J MILTON CITY ATTORNEY’S OFFICE SANTA ROSA —-FLOS7011A
378,MERRITT ISLAND MUNICIPAL COURT BREVARD FLO05051J MILTON COUNTY ATTORNEY'S OFFICE SANTA ROSA —_-FLO57013A
378,MIAMI CITY ATTORNEY'S OFFICE DADE FLO13041A MILTON COUNTY JUDGE'S COURT SANTA ROSA —FLO57013J
378,MIAMI CITY ATTORNEY'S OFFICE DADE FLO13021A MILTON COUNTY JUVENILE PROBATION SANTA ROSA — FLO57019G
378,MIAMI CITY PROSECUTOR'S OFFICE DADE FLO13081A DEPARTMENT
378,MIAMI COMMUNITY TREATMENT CENTE DADE FLO13027C MILTON COUNTY SMALL CLAIMS COURT SANTA ROSA — FLO57033
378,MIAMI COUNTY ATTORNEY'S OFFICE DADE FLO13013A MILTON MUNICIPAL COURT SANTA ROSA —-FLOS70110
378,MIAMI COUNTY CIVIL COURT OF DADE FLO13023) MILTON PAROLE AND PROBATION SANTA ROSA —_—-FLO57205G
378,RECORDS DISTRICT 30
378,MIAMI COUNTY CORRECTIONS AND DADE FLO13013C MILTON STATE ATTORNEY'S BRANCH = SANTA ROSA _—FLOS7105A
378,REHABILITATION DEPARTMENT OFFICE
378,MIAMI COUNTY CRIMINAL COURT OF — DADE FLO13013J MILTON STATE ATTORNEY'S OFFICE SANTA ROSA —-FLOS7015A
378,RECORDS MONICELLO COUNTY PROSECUTOR'S OFFICE JEFFERSON FLO33013A
378,MIAMI COUNTY JUDGE'S COURT DADE FLO130534 MONTICELLO CITY ATTORNEY'S OFFICE JEFFERSON FLO39011A
378,MIAMI COUNTY MEDICAL DADE FLO19013M MONTICELLO COUNTY COURT JEFFERSON FLO33013J
378,EXAMINER SOFFICE MONTICELLO COUNTY JUDGE'S COURT JEFFERSON —-FLO99023J
378,MIAMI COUNTY PROBATION DADE FLO120196 MONTICELLO COUNTY JUVENILE PROBATION JEFFERSON —_—FLO390196
378,SERVICESDIVISION mahal
378,MIAMI COUNTY SMALL CLAIMS COURT DADE FLO13043J MONTICELLO COUNTY SMALL CLAIMS COURT JEFFERSON —_FL039033)
378,MIAMI COUNTY STOCKADE DADE FLotg028¢ MONTICELLO MUNICIPAL COURT JEFFERSON FLOS301 14
378,MIAN COUNTY YOUTH HALL DADE FLO13049C MONTICELLO STATE ATTORNEY'S BRANCH JEFFERSON FLO33105A
378,MIAMI DEPARTMENT OF AFTERCARE DADE FLO13015G OFFICE
378,MIAMI EL PORTAL MUNICIPAL COURT — DADE FLOIMOS1 MOORE HAVEN CITY ATTORNEY'S OFFICE GLADES FLOZ2011A
378,MIAMI FEDERAL CORRECTIONAL N/A FLOIIOITG MOORE HAVEN COUNTY JUDGE'S COURT GLADES FLO22013J
378,INSITUTION MOORE HAVEN COUNTY JUVENILE PROBATION GLADES. FL022013G
378,MIAMI JUSTICE OF THE PEACE DADE FLO13083J DEPARTMENT
378,MAMi stig oF THe PEACE DADE #1013073) __MOORE HAVEN COUNTY SMALL CLAIMS COURT GLADES FL022033J
378,DISTRICT 4 MOORE HAVEN MUNICIPAL COURT GLADES FLO22011J
378,MIAMI JUVENILE DOMESTIC RELATIONS DADE FL013093J MOUNT DORA CITY ATTORNEY'S OFFICE = LAKE FLOS5O61A
378,COURT MOUNT DORA MUNICIPAL COURT LAKE FLO35061J
378,MIAMI KENDALL CHILDREN'S HOME ~— DADE FL013033C MULBERRY JUSTICE COURT DISTRICT 1 POLK FLO53053J
378,MIAMI METROPOLITAN COURT DADE FLO19063J MULBERRY MUNICIPAL COURT POLK FLO53121J
378,MIAMI MUNICIPAL COURT DADE FLO19071J NAPLES CITY ATTORNEY'S OFFICE COLLIER FLO11011A
378,MIAMI PARKWAY CHILDREN'S HOME DADE FLO13053C NAPLES COUNTY JUDGE'S COURT COLLIER FLOI1013u
378,MIAMI PAROLE AND PROBATION DADE FLO13205G NAPLES COUNTY PROBATION PAROLE COLLIER FLO11019G
378,DISTRICT 07 DEPARTMENT
378,MIAMI PAROLE AND PROBATION AREA DADE FLO13105G NAPLES COUNTY PROSECUTER’S OFFICE COLLIER FLO11013A
378,MIAMI STATE ATTORNEY'S BRANCH DADE FLO13145A NAPLES COUNTY SMALL CLAIMS COURT COLLIER FLO11039J
378,OFFICE NO. 2 NAPLES MUNICIPAL COURT COLLIER FLO110110
378,MIAMI STATE ATTORNEY'S BRANCH = DADE FLOI3105A NAPLES PAROLE & PROBATION DISTRICT COLLIER FLO11205G
378,OFFICE NO. 1 36
378,MIAMI STATE ATTORNEY'S OFFICE = DADE FLOT3015A NAPLES STATE ATTORNEY'S BRANCH COLLIER FLOT1105A
378,MIAMI U. S. ATTORNEY DADE FLO13017A OFFICE
378,MIAMI U. §. DISTRICT COURT DADE FLO13017J NAPLES U. $. MAGISTRATE COLLIER FLO110274
378,MIAMI U. §. MAGISTRATE DADE FLO13027J NEPTUNE BEACH CITY ATTORNEY'S OFFICE DUVAL FLOTGO41A
378,MIAMI U. S. PROBATION OFFICE DADE FLO19017G NEPTUNE BEACH MUNICIPAL COURT DUVAL FLO16101J
378,MIAMI TITH CIRCUIT COURT DADE FLO130254 NEW PORT RICHEY CITY ATTORNEY'S OFFICE PASCO FLOS1021A
378,2-44 .
378,3-77
379,CRIMINAL JUSTICE AGENCIES FLORIDA
379,|) ADDRESS AGENCY COUNTY ORI ADDRESS AGENCY COUNTY ORI
379,NEW PORT RICHEY STATE ATTORNEY'S BRANCH PASCO FLO51115A OKEECHOBEE STATE ATTORNEY'S BRANCH § OKEECHOBEE —-FLO47105A
379,OFFICE OFFICE
379,NEW SMYRNA BEACH CITY ATTORNEY'S OFFICE VOLUSIA FLO64061A OLDSMAR CITY ATTORNEY'S OFFICE PINELLAS FLO52091A
379,NEW SMYRNA BEACH JUSTICE COURT DISTRICT 10 VOLUSIA FLO64123J OLDSMAR MUNICIPAL COURT PINELLAS FLO52091J
379,NEW SMYRNA BEACH — MUNICIPAL COURT VOLUSIA FLO64061J OPALOCKA MUNICIPAL COURT DADE FLO13191J
379,NEWBERRY CITY ATTORNEY'S OFFICE ALACHUA FLOO1051A ORANGE CITY CITY ATTORNEY'S OFFICE VOLUSIA FLOG4071A
379,NEWBERRY MUNICIPAL COURT ALACHUA FLO010514 ORANGE CITY JUSTICE COURT DISTRICT 14 VOLUSIA FLO64153J
379,NEWPORT RICHEY MUNICIPAL COURT PASCO FLO51021J ORANGE PARK CITY ATTORNEY'S OFFICE CLAY FLO10021A
379,NICEVILLE CITY ATTORNEY'S OFFICE OKALOOSA FLO46041A ORANGE PARK MUNICIPAL COURT CLAY FLO100215
379,NORTH AUBURNDALE JUSTICE COURT DISTRICT 3 POLK FLOS3073J ORLANDO CITY ATTORNEY'S OFFICE ORANGE FLO48071A
379,NORTH BAY VILLAGE CITY COURT DADE FLOW3111J ORLANDO CITY PRISON FARM ORANGE FLO48011C
379,NORTH BAY VILLAGE CITY PROSECUTOR'S OFFICE DADE FLO13121A ORLANDO CITY PROSECUTOR'S OFFICE ORANGE FLO48061A
379,NORTH MIAMI CITY ATTORNEY'S OFFICE DADE FLO13131A ORLANDO COUNTY ATTORNEY'S OFFICE ORANGE FLO48013A
379,NORTH MIAMI MUNICIPAL COURT DADE FLO19121J ORLANDO COUNTY COURT ORANGE FLO48013J
379,NORTH MIAMI STATE ATTORNEY'S BRANCH DADE FLO13115A ORLANDO COUNTY CRIMINAL COURT ORANGE FLO48063J
379,OFFICE ORLANDO COUNTY DETENTION HOME ORANGE FLO48023C
379,NORTH PALM BEACH GITY PROSECUTOR'S OFFICE PALM BEACH FLO50161A ORLANDO COUNTY JUDGE’S COURT ORANGE FLO48083J
379,NORTH PALM BEACH MUNICIPAL COURT PALM BEACH —-FLO50161J ORLANDO COUNTY JUSTICE COURT 1 ORANGE FL048043.)
379,NORTH PORT CITY ATTORNEY'S OFFICE SARASOTA FLO58031A ORLANDO COUNTY JUVENILE COURT ORANGE FL048033J
379,NORTH PORT MUNICIPAL COURT SARASOTA FL058031J ORLANDO COUNTY JUVENILE ORANGE FL048013G
379,OAK HILL CITY ATTORNEY'S OFFICE VOLUSIA FLOGA111A PROBATIONDEPARTMENT
379,OAK HILL MUNICIPAL COURT VOLUSIA FLO64101J ORLANDO COUNTY MEDICAL ORANGE FLO48013M
379,OAKLAND COUNTY JUSTICE COURT 3 ORANGE FL048073J EXAMINER'SOFFICE
379,OAKLAND PARK CITY PROSECUTOR'S OFFICE BROWARD FLOO6091A ORLANDO COUNTY PRISON FARM ORANGE FLO48013C
379,OAKLAND PARK MUNICIPAL COURT BROWARD FLOO6091¥ ORLANDO COUNTY SMALL CLAIMS COURT ORANGE FL0480230
379,"OCALA ALYCE D, MCPHERSON SCHOOL MARION FLO42025C ORLANDO COUNTY SOLICITOR'S OFFICE = ORANGE FLO48023A"
379,|] OCALA CITY PROSECUTOR'S OFFICE MARION FLO42031A ORLANDO DEPARTMENT OF AFTERCARE ORANGE FLO48015G
379,OCALA COUNTY JUDGE'S COURT MARION FLO42013J ORLANDO MCCOY BOYS BASE ORANGE FLO48015C
379,OCALA COUNTY JUVENILE MARION FL042013G ORLANDO MUNICIPAL COURT ORANGE FL048061J
379,PROBATIONDEPARTMENT ORLANDO PAROLE AND PROBATION ORANGE FL048205G
379,OCALA COUNTY MARICAMP MARION FL042013C DISTRICT 05
379,OCALA COUNTY PROSECUTOR'S OFFICE MARION FLO42013A ORLANDO PAROLE AND PROBATION AREA ORANGE FLO48105G
379,OCALA COUNTY SMALL CLAIMS COURT MARION FLO42033J ORLANDO STATE ATTORNEY'S BRANCH ORANGE FLO48105A
